LATITUDE,LONGITUDE,utm_e,utm_n,population,count_intersections,street_length_avg,street_length_total,streets_per_node_avg,betweenness_centrality_avg,closeness_centrality_avg,clustering_coefficient_avg,street_length_total_ext,primary_length_total_ext,highway_length_total_ext,road_length_total_ext,street_oneway_length_total_ext,fraction_oneway_ext,count_roads_ext,road_lenght_avg_ext,cf,POI_Count,N_BFA,N_OtherServices,N_Retail,N_Est_Mfg,N_Est_RW,N_Est_Services,N_Est_BFA,N_Emp_Mfg,N_Emp_RW,N_Emp_Services,N_Emp_BFA,N_Emp_Tot,fis_score
-12.090229,-77.016364,280528.171,8662663.062,15747,153,79.19772575,18294.67465,3.232258065,0.046519136,0.000986052,0.059139785,14360.36714,2178.5467,1755.760812,18294.67465,9137.384041,0.636291813,231,79.19772575,2.518487701,63,16,35,12,181,319,1300,38,63978,44173,338858,21325,527891,0.5
-12.090777,-77.026,279483.3671,8662588.95,16029,168,81.96414475,21064.7852,3.384615385,0.0429534,0.000973704,0.027613412,15510.20348,3234.501439,2320.080281,21064.7852,13070.26814,0.842688373,257,81.96414475,2.461127209,184,72,84,28,181,319,1300,38,63978,44173,338858,21325,527891,0.5
-12.090757,-77.025999,279483.3671,8662588.95,16029,168,81.96414475,21064.7852,3.384615385,0.0429534,0.000973704,0.027613412,15510.20348,3234.501439,2320.080281,21064.7852,13070.26814,0.842688373,257,81.96414475,2.461127209,184,72,84,28,181,319,1300,38,63978,44173,338858,21325,527891,0.5
-12.091472,-77.028776,279179.0635,8662509.24,16029,168,81.96414475,21064.7852,3.384615385,0.0429534,0.000973704,0.027613412,15510.20348,3234.501439,2320.080281,21064.7852,13070.26814,0.842688373,257,81.96414475,2.461127209,184,72,84,28,181,319,1300,38,63978,44173,338858,21325,527891,0.5
-12.091511,-77.029069,279146.398,8662508.998,16029,168,81.96414475,21064.7852,3.384615385,0.0429534,0.000973704,0.027613412,15510.20348,3234.501439,2320.080281,21064.7852,13070.26814,0.842688373,257,81.96414475,2.461127209,184,72,84,28,181,319,1300,38,63978,44173,338858,21325,527891,0.5
-12.085319,-77.053319,276506.2137,8663175.318,24411,126,82.79609205,16310.83013,3.274074074,0.065171636,0.000981827,0.068888889,16144.98389,165.8462397,0,16310.83013,13192.87566,0.817150129,197,82.79609205,2.522919964,42,14,13,15,385,677,2753,81,139441,89491,735515,45506,1130217,0.628159837
-12.047379,-76.947557,287985.6253,8667452.637,11725,61,93.07730543,7353.107129,3.163934426,0.069153469,0.001171319,0.049180328,6243.549048,1109.558081,0,7353.107129,2205.635397,0.353266288,79,93.07730543,3.047029768,15,7,7,1,296,249,712,22,77896,35051,175804,3196,301888,0.5
-12.026355,-76.920159,290953.16,8669797.01,1929,51,89.99990979,6299.993685,3.018518519,0.097027361,0.001694896,0.135802469,4762.370503,1537.623182,0,6299.993685,97.17078866,0.02040387,70,89.99990979,4.263627992,23,5,6,12,239,117,343,8,53510,20723,65275,935,144791,0.5
-12.100861,-77.013328,280874.4338,8661481.685,18667,156,74.83437273,17660.91196,3.275641026,0.057160581,0.001231015,0.083974359,15005.35094,2480.35937,0,17485.71031,9629.548234,0.641740955,237,73.77936839,2.028343701,88,19,48,21,216,404,1478,42,72045,55601,401573,22251,620153,0.517014731
-12.101068,-77.013457,280852.8208,8661459.397,18667,156,74.83437273,17660.91196,3.275641026,0.057160581,0.001231015,0.083974359,15005.35094,2480.35937,0,17485.71031,9629.548234,0.641740955,237,73.77936839,2.028343701,88,19,48,21,216,404,1478,42,72045,55601,401573,22251,620153,0.517014731
-12.094567,-77.013039,280901.9631,8662178.968,17684,124,92.72309356,16504.71065,3.185483871,0.065801099,0.001228427,0.052419355,16504.71065,0,0,16504.71065,7418.925369,0.44950351,178,92.72309356,1.933439782,50,19,20,11,211,401,1528,53,71468,47771,409620,22882,616396,0.598757422
-12.094992,-77.013311,280869.6243,8662134.47,15747,153,79.19772575,18294.67465,3.232258065,0.046519136,0.000986052,0.059139785,14360.36714,2178.5467,1755.760812,18294.67465,9137.384041,0.636291813,231,79.19772575,2.518487701,63,16,35,12,181,319,1300,38,63978,44173,338858,21325,527891,0.5
-12.012384,-77.092056,272219.766,8671209.412,16019,245,67.32537853,24775.7393,3.238866397,0.050753996,0.001235706,0.026720648,22168.49417,2607.245129,0,24775.7393,6312.926952,0.28477022,368,67.32537853,2.156704503,41,23,11,7,113,19,332,0,20362,4403,62657,0,91888,0.5
-12.01849,-77.03192,278781.6726,8670583.629,13493,49,88.57611339,5846.023484,3.142857143,0.075083225,0.001804605,0,5846.023484,0,0,5846.023484,2051.539764,0.350929101,66,88.57611339,2.335441808,3,3,0,0,0,0,0,0,0,0,0,0,0,0.5
-12.017435,-77.031629,278813.448,8670705.576,13493,49,88.57611339,5846.023484,3.142857143,0.075083225,0.001804605,0,5846.023484,0,0,5846.023484,2051.539764,0.350929101,66,88.57611339,2.335441808,3,3,0,0,0,0,0,0,0,0,0,0,0,0.5
-12.024557,-77.027756,279233.1992,8669912.009,12111,117,75.5268061,13292.71787,2.748251748,0.066056708,0.001279701,0.034965035,13292.71787,0,0,13292.71787,1850.343648,0.139199798,176,75.5268061,2.272831314,16,7,2,7,0,0,0,0,0,0,0,0,0,0.443346852
-12.028524,-77.076463,273932.3752,8669440.898,36556,194,74.19651155,22036.36393,3.207920792,0.04530331,0.001248483,0.025577558,20531.5211,1504.842825,0,22036.36393,5652.142825,0.275290993,297,74.19651155,1.927294915,30,7,4,19,156,169,447,9,35588,9086,141268,771,191046,0.5
-11.993535,-77.071918,274404.2214,8673317.242,27831,148,84.02281159,18653.06417,3.163398693,0.055587734,0.001231008,0.031590414,18653.06417,0,0,18653.06417,5536.773742,0.29682918,222,84.02281159,2.060023545,153,82,22,49,42,26,80,2,5171,558,7858,125,14216,0.510687567
-12.110855,-76.983515,284127.0711,8660399.021,12761,160,89.3243398,20991.21985,3.25625,0.04140569,0.000829531,0.042708333,15780.9083,1988.286581,3222.024973,20991.21985,11234.24601,0.711888429,235,89.3243398,2.98778013,21,9,10,2,192,350,1002,31,88978,42332,184973,6648,342493,0.415695686
-12.121196,-76.998969,282447.8612,8659247.112,17223,207,69.53774177,21626.23769,2.977973568,0.047044213,0.001241048,0.015418502,19889.39624,1736.841452,0,21626.23769,5767.874869,0.289997484,311,69.53774177,1.952534717,46,27,7,12,494,863,2650,113,201659,104194,490583,23350,863077,0.5
-11.842836,-76.38148,349511.1438,8690456.744,16996.26628,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.5
-11.923709,-76.662983,318893.1625,8681340.303,16996.26628,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.5
-11.924273,-76.659808,319242.1415,8681276.02,16996.26628,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.5
-11.925113,-76.659028,319329.8163,8681188.046,16996.26628,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.5
-12.125554,-77.034337,278608.3073,8658731.866,13897,30,99.65887882,4285.331789,3.4,0.089860427,0.001473981,0.138888889,4285.331789,0,0,4285.331789,4194.705091,0.978851883,43,99.65887882,2.266541971,20,16,3,1,135,242,924,77,30616,15298,199446,12242,262839,0.5
-11.91048,-76.580503,327871.5512,8682853.005,16996.26628,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.5
-12.03524,-77.0258,279459.6691,8668740.811,25082,104,94.1606941,14689.06828,3.165137615,0.074266198,0.000956242,0.059021407,12693.37587,895.9777472,1099.714666,14689.06828,8608.208071,0.67816538,156,94.1606941,3.180893846,52,29,4,19,156,169,447,9,35588,9086,141268,771,191046,0.689020464
-11.934497,-76.693449,315588.9113,8680125.54,16996.26628,69,83.91755905,9314.849055,2.904761905,0.063405189,0.001584736,0.029761905,8246.07152,0,1068.777535,9314.849055,1023.607079,0.124132695,111,83.91755905,0,34,12,8,14,8,2,17,0,8446,1005,10840,0,20305,0.571463226
-12.072859,-77.059141,275864.3342,8664542.559,21747,169,75.52892731,20317.28145,3.385057471,0.0476417,0.001054464,0.048467433,20317.28145,0,0,20317.28145,16526.64331,0.813427887,269,75.52892731,2.14397944,109,51,26,32,10,20,34,2,2815,451,18952,435,23420,0.5
-11.976781,-77.063302,275327.1693,8675172.023,10004,122,86.55502736,14454.68957,3.18699187,0.049484889,0.001038425,0.049593496,10148.95006,2987.822205,1317.917306,14454.68957,5319.847456,0.524177124,167,86.55502736,2.698843174,33,12,10,11,62,49,145,3,9104,1147,24186,331,35408,0.211710965
-12.147,-77.015679,280650.8247,8656379.169,17390,162,76.64794555,19391.93022,3.363095238,0.055573019,0.001083894,0.036706349,17680.73391,1174.673679,0,18855.40759,10527.14434,0.595402001,243,77.59426991,2.014490274,102,74,12,16,385,588,1715,41,176402,81814,279055,12452,583293,0.505301125
-12.08429,-77.002422,282047.7714,8663327.045,21764,154,79.64317888,17919.71525,3.163522013,0.065366616,0.001096896,0.023060797,13107.87778,2519.000036,2292.837433,17919.71525,6675.666224,0.509286578,225,79.64317888,2.437850917,37,12,8,17,113,237,568,22,29815,19419,130045,2293,189489,0.61683055
-12.09149,-77.008361,281400.303,8662525.64,17684,124,92.72309356,16504.71065,3.185483871,0.065801099,0.001228427,0.052419355,16504.71065,0,0,16504.71065,7418.925369,0.44950351,178,92.72309356,1.933439782,50,19,20,11,211,401,1528,53,71468,47771,409620,22882,616396,0.598757422
-12.094225,-77.045513,277362.912,8662196.954,35599,95,104.1586863,15207.1682,3.452631579,0.073223037,0.001095279,0,13319.69207,1887.476133,0,15207.1682,5264.529763,0.395244104,146,104.1586863,1.954736205,61,17,29,15,181,319,1300,38,63978,44173,338858,21325,527891,0.782925468
-12.160672,-76.957118,287040.9125,8654909.977,11159,244,64.40249269,24086.53227,3.269387755,0.036874782,0.00140129,0.003401361,23297.13573,789.3965387,0,24086.53227,4528.986932,0.194401019,374,64.40249269,1.69131146,26,6,9,11,15,23,53,0,4954,1791,6980,0,14556,0.262926733
-12.102829,-77.024862,279612.9781,8661262.131,18539,140,89.43524832,19318.01364,3.253424658,0.054230961,0.001012833,0.051369863,14669.32862,1802.188979,2846.496041,19318.01364,11502.98498,0.784152109,216,89.43524832,2.670634493,45,15,21,9,351,646,2402,119,102661,70899,601019,34493,882992,0.5
-12.109671,-77.037449,278257.668,8660488.573,17153,133,80.75400206,16877.58643,3.466165414,0.065975139,0.001234702,0.069674185,15560.80405,1317.926049,0,16878.7301,13574.5411,0.872354735,209,80.75947414,2.101094645,116,58,37,21,316,561,2224,115,94594,59471,538304,33567,790730,0.578654276
-12.085025,-76.97716,284792.2445,8663269.555,11552,123,109.7307173,17886.10692,3.048,0.052187779,0.000580133,0.045333333,9736.567714,1602.277092,6547.26211,17886.10692,3080.405233,0.316374859,163,109.7307173,5.090274061,30,13,2,15,423,465,1328,39,134042,62050,239408,7583,466979,0.285165728
-12.071633,-77.049739,276886.8616,8664694.076,24466,129,82.4161067,17719.46294,3.697674419,0.056239223,0.001312896,0.082650425,17719.46294,0,0,17719.46294,16441.86371,0.927898535,215,82.4161067,1.985113854,112,40,33,39,27,32,148,8,6876,934,20781,3088,32377,0.512947572
-12.058363,-77.03822,278128.2775,8666163.909,32536,144,83.55441153,18883.29701,3.401360544,0.068559025,0.000962859,0.066893424,16518.91218,1253.543184,865.5560502,18638.01142,15742.4873,0.95299782,226,82.46907707,2.874272045,120,37,44,39,233,302,760,15,52803,23672,192903,1495,276944,0.77382896
-12.108892,-77.012035,281022.4987,8660597.596,16249,191,72.4956781,20661.26826,3.164102564,0.055758171,0.001235678,0.043589744,18023.79222,2637.476039,0,20661.26826,7072.319362,0.392387977,285,72.4956781,1.954315981,66,18,22,26,200,409,1330,96,46173,30324,332923,14725,443606,0.506774307
-12.11941,-77.019713,280192.7431,8659429.665,28248,166,70.10734747,18788.76912,3.518072289,0.052325711,0.001504557,0.011646586,17151.6743,1634.098085,0,18785.77239,12491.20852,0.728279251,268,70.09616563,1.753908598,23,11,3,9,205,412,1280,85,46750,38154,324876,14094,447363,0.5
-12.103399,-77.026207,279471.9264,8661194.696,18539,140,89.43524832,19318.01364,3.253424658,0.054230961,0.001012833,0.051369863,14669.32862,1802.188979,2846.496041,19318.01364,11502.98498,0.784152109,216,89.43524832,2.670634493,45,15,21,9,351,646,2402,119,102661,70899,601019,34493,882992,0.5
-12.103108,-77.0207,280070.5195,8661232.324,18667,156,74.83437273,17660.91196,3.275641026,0.057160581,0.001231015,0.083974359,15005.35094,2480.35937,0,17485.71031,9629.548234,0.641740955,237,73.77936839,2.028343701,88,19,48,21,216,404,1478,42,72045,55601,401573,22251,620153,0.517014731
-12.084562,-77.034631,278541.8503,8663267.982,24274,133,86.63044103,19405.21879,3.766917293,0.060075153,0.001182982,0.035338346,19408.40729,0,0,19408.40729,19377.58367,0.998411842,224,86.64467539,2.051884051,254,142,57,55,208,351,1448,46,70854,45107,359639,24413,560268,0.564338846
-12.019958,-77.055649,276201.619,8670398.482,32361,122,93.20662835,17056.81299,3.212598425,0.069010874,0.001298469,0.028346457,15517.40723,1539.405764,0,17056.81299,4035.80064,0.26008215,183,93.20662835,2.400639581,40,19,6,15,0,0,0,0,0,0,0,0,0,0.77472722
-11.972221,-77.057362,275966.0816,8675685.781,11117,189,69.38082358,19357.24978,3.004878049,0.040152024,0.001011824,0.02,19339.59179,17.65799037,0,19357.24978,3785.24054,0.195724945,279,69.38082358,1.926955028,16,4,6,6,62,49,145,3,9104,1147,24186,331,35408,0.260751943
-12.019832,-77.102273,271115.0271,8670382.16,10162,239,62.03285488,23014.18916,3.320833333,0.043304194,0.001427271,0.038194444,20179.81253,2834.376634,0,23014.18916,4310.775809,0.213618229,371,62.03285488,2.642632552,19,8,7,4,113,19,332,0,20362,4403,62657,0,91888,0.217791984
-12.167124,-77.025873,279557.0005,8654147.005,8783,119,65.61395998,12532.26636,3.32,0.060487805,0.001764989,0.0368,11545.50445,986.7619087,0,12532.26636,3362.950549,0.291277922,191,65.61395998,3.100170114,52,22,14,16,55,43,121,2,12372,4060,46190,82,67032,0.227080421
-12.169427,-77.023985,279765.7187,8653894.068,8783,119,65.61395998,12532.26636,3.32,0.060487805,0.001764989,0.0368,11545.50445,986.7619087,0,12532.26636,3362.950549,0.291277922,191,65.61395998,3.100170114,52,22,14,16,55,43,121,2,12372,4060,46190,82,67032,0.227080421
-12.174611,-77.018678,280346.9142,8653323.02,22488,130,87.56747794,16462.68585,3.142857143,0.053814272,0.001288328,0.010776942,13957.57621,2501.982122,0,16459.55833,1800.169088,0.128974333,188,87.55084219,2.155542218,46,25,6,15,55,43,121,2,12372,4060,46190,82,67032,0.5
-12.179658,-77.013743,280895.3509,8652762.786,11649,150,83.82169888,18273.13036,3.082278481,0.060700523,0.001036809,0.054852321,15176.50347,3096.626884,0,18273.13036,1015.331799,0.066901563,218,83.82169888,2.222578196,41,13,14,14,55,43,121,2,12372,4060,46190,82,67032,0.308389225
-12.183889,-77.008213,281497.4528,8652302.526,11649,150,83.82169888,18273.13036,3.082278481,0.060700523,0.001036809,0.054852321,15176.50347,3096.626884,0,18273.13036,1015.331799,0.066901563,218,83.82169888,2.222578196,41,13,14,14,55,43,121,2,12372,4060,46190,82,67032,0.308389225
-12.079893,-77.039398,278015.3107,8663784.113,36749,112,87.27184986,15883.47668,3.589285714,0.069121475,0.001250606,0.030952381,15883.47668,0,0,15883.47668,15511.44096,0.976577186,182,87.27184986,2.096305361,174,94,47,33,183,201,595,17,42464,10020,162049,3859,223423,0.774946557
-12.077018,-77.039686,277980.2524,8664104.734,36749,112,87.27184986,15883.47668,3.589285714,0.069121475,0.001250606,0.030952381,15883.47668,0,0,15883.47668,15511.44096,0.976577186,182,87.27184986,2.096305361,174,94,47,33,183,201,595,17,42464,10020,162049,3859,223423,0.774946557
-12.150547,-77.02036,280142.0497,8655988.127,17390,162,76.64794555,19391.93022,3.363095238,0.055573019,0.001083894,0.036706349,17680.73391,1174.673679,0,18855.40759,10527.14434,0.595402001,243,77.59426991,2.014490274,102,74,12,16,385,588,1715,41,176402,81814,279055,12452,583293,0.505301125
-11.901182,-76.663716,318801.9878,8683828.803,16996.26628,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0.5
-12.039757,-76.958139,286836.1963,8668285.347,21694,187,75.74872804,21512.63876,3.186528497,0.048410387,0.001380901,0.013816926,21512.63876,0,0,21512.63876,7008.255443,0.325773863,284,75.74872804,1.61602906,57,21,8,28,19,28,96,2,10642,2427,10563,51,25088,0.5
-12.067335,-77.028893,279148.325,8665186.705,25535,110,91.54395134,17210.26285,3.792792793,0.060693972,0.00127253,0.006006006,15617.63644,1592.626407,0,17210.26285,14307.60331,0.916118348,188,91.54395134,1.910219108,108,26,54,28,233,302,760,15,52803,23672,192903,1495,276944,0.58199015
-12.031218,-77.081568,273379.1792,8669137.953,35330,247,66.31997872,25798.47172,3.4048583,0.040428598,0.001464091,0.009851552,23321.59083,2476.880891,0,25798.47172,5777.466692,0.247730386,389,66.31997872,1.72402534,48,20,17,11,269,188,779,9,55950,13489,203925,771,282934,0.5
-11.870332,-77.070557,274443.9329,8686949.649,10452,83,89.53558907,10654.7351,3.137931034,0.096440084,0.001404752,0.030651341,10200.952,0,453.783095,10654.7351,3315.364846,0.325005435,119,89.53558907,2.405754356,44,13,16,15,29,9,40,0,5304,520,3158,0,9091,0.5
-11.82862,-77.119722,269058.0459,8691523.348,3061,154,77.66144133,17939.79295,3.267515924,0.036386338,0.00105664,0.016985138,16094.11177,0,1845.681177,17939.79295,1334.891242,0.082942834,231,77.66144133,1.631775582,2,0,2,0,171,37,412,0,30970,5443,68973,0,110070,0.172143309
-12.27372,-76.869487,296662.5137,8642475.465,10039,66,85.36562736,8707.293991,3.185714286,0.084118865,0.001985415,0.047619048,8707.293991,0,0,8707.293991,3937.766562,0.452237695,102,85.36562736,1.951349249,35,4,15,16,0,0,0,0,0,0,0,0,0,0.5
-12.089012,-76.881877,295171.7038,8662900.211,753,121,72.42716194,13616.30644,3.007352941,0.069986262,0.000956124,0.052696078,12054.66555,1561.640899,0,13616.30644,113.3118813,0.009399836,188,72.42716194,1.924511198,8,3,3,2,23,53,145,6,11095,6453,55403,1105,76157,0.5
-12.228222,-76.85811,297868.1899,8647517.862,4661,64,97.91867608,9693.948932,3.027027027,0.090902546,0.001462845,0,9376.277251,0,0,9376.277251,3797.477147,0.405009051,94,99.74763033,1.926813093,18,5,5,8,0,0,0,0,0,0,0,0,0,0.5
-11.885498,-77.12591,268430.2889,8685222.393,5498,173,63.00706302,16633.86464,3.094444444,0.065650653,0.001158722,0.04537037,16084.78319,0,549.0814462,16633.86464,4786.974483,0.297608891,264,63.00706302,2.907237141,6,2,3,1,113,19,332,0,20362,4403,62657,0,91888,0.245803344
-12.056402,-77.016789,280457.0721,8666402.427,26848,106,98.07148519,16476.00951,3.594339623,0.067610063,0.001314445,0.018238994,14865.62889,973.262289,637.1183376,16476.00951,11883.32835,0.799382821,168,98.07148519,2.028163507,63,13,14,36,233,302,760,15,52803,23672,192903,1495,276944,0.670091874
-12.089076,-77.032903,278730.6606,8662771.467,34690,156,82.00183355,19598.43822,3.435897436,0.050029809,0.001006793,0.041880342,17720.06459,1878.37363,0,19598.43822,14638.28337,0.826085215,239,82.00183355,2.572509035,115,61,40,14,181,319,1300,38,63978,44173,338858,21325,527891,0.5
-12.058467,-77.023247,279761.8358,8666164.944,27214,89,100.5073956,14071.03538,3.522222222,0.081955794,0.001125683,0.024074074,12296.54128,1774.494099,0,14071.03538,11191.61315,0.910143178,140,100.5073956,2.671898119,127,16,36,75,389,471,1207,24,88391,32758,334171,2266,467990,0.735689495
-12.070364,-76.967566,285825.9205,8664892.415,17476,50,107.0883982,7389.099476,3.173076923,0.123974359,0.001458969,0.067307692,5965.245688,0,1423.853788,7389.099476,2758.004247,0.462345458,69,107.0883982,4.220718559,13,4,3,6,254,168,471,14,56159,26171,109838,2040,200643,0.76308679
-12.105706,-77.00754,281509.8408,8660955.255,20304,128,95.27639823,17911.96287,3.3046875,0.062236361,0.001161257,0.028645833,17911.96287,0,0,17911.96287,9297.72591,0.519079119,188,95.27639823,1.825671516,22,9,8,5,246,486,1706,57,79535,59199,472335,23808,708658,0.581930414
-11.992785,-77.061788,275503.8035,8673402.943,14291,125,90.05737465,16030.21269,3.136,0.077081563,0.000815286,0.049333333,13935.45022,0,2094.76247,16030.21269,7067.976554,0.507193987,178,90.05737465,2.678397491,195,111,45,39,45,35,99,3,7997,696,15629,245,25071,0.5
-11.991147,-77.073296,274249.7258,8673581.642,27831,148,84.02281159,18653.06417,3.163398693,0.055587734,0.001231008,0.031590414,18653.06417,0,0,18653.06417,5536.773742,0.29682918,222,84.02281159,2.060023545,153,82,22,49,42,26,80,2,5171,558,7858,125,14216,0.510687567
-11.89596,-77.037782,278039.1595,8684132.532,12652,186,90.71172063,23675.75909,3.204301075,0.056299199,0.000842864,0.045698925,18448.49549,5227.263599,0,23675.75909,3369.202133,0.182627474,261,90.71172063,2.203989095,30,12,5,13,19,18,57,0,2097,494,9347,86,12201,0.394691834
-12.08056,-76.935326,289351.0053,8663788.981,3840,59,98.667535,8978.745685,2.666666667,0.133853119,0.001299884,0.069444444,7776.684117,1202.061567,0,8978.745685,630.0091749,0.081012571,91,98.667535,1.851659749,7,1,5,1,23,53,145,6,11095,6453,55403,1105,76157,0.5
-12.091063,-76.9496,287802.2422,8662616.235,10010,103,83.57546937,12703.47134,3.230769231,0.070568649,0.001538483,0.038461538,12703.47134,0,0,12703.47134,4787.369526,0.376855223,152,83.57546937,2.9734485,45,19,15,11,185,321,919,22,92583,45187,169614,6196,330145,0.5
-12.082384,-76.968988,285683.0243,8663563.656,11024,67,92.67739044,8526.319921,3.086956522,0.070221145,0.000923001,0.072463768,7506.169442,569.0408094,451.1096691,8526.319921,3343.009665,0.445368265,92,92.67739044,3.206278582,42,18,16,8,185,321,919,22,92583,45187,169614,6196,330145,0.5
-12.061271,-77.021434,279960.1365,8665856.593,26848,106,98.07148519,16476.00951,3.594339623,0.067610063,0.001314445,0.018238994,14865.62889,973.262289,637.1183376,16476.00951,11883.32835,0.799382821,168,98.07148519,2.028163507,63,13,14,36,233,302,760,15,52803,23672,192903,1495,276944,0.670091874
-12.055729,-77.017972,280325.824,8666478.914,26848,106,98.07148519,16476.00951,3.594339623,0.067610063,0.001314445,0.018238994,14865.62889,973.262289,637.1183376,16476.00951,11883.32835,0.799382821,168,98.07148519,2.028163507,63,13,14,36,233,302,760,15,52803,23672,192903,1495,276944,0.670091874
-12.022219,-77.006413,281561.9621,8670194.647,25382,195,78.89588543,23037.59854,3.196969697,0.047566727,0.001326687,0.032491582,21162.04562,1875.552927,0,23037.59854,5234.902737,0.247372245,292,78.89588543,2.258731326,21,8,4,9,40,35,91,0,22162,1032,12518,120,35974,0.5
-12.017294,-77.001071,282135.2478,8670740.991,23697,122,80.62034182,14350.42084,3.262295082,0.058814298,0.001499593,0.049180328,14159.10323,191.3176146,0,14350.42084,3335.612491,0.235580773,178,80.62034182,1.639154864,44,11,11,22,78,49,151,0,31551,2053,20763,120,57291,0.539135049
-12.004175,-77.006782,281503.8731,8672185.859,25381,152,90.58311024,19203.61937,3.190789474,0.052108749,0.001231274,0.016447368,18055.67619,1147.943186,0,19203.61937,4399.395152,0.243657181,212,90.58311024,2.240750537,95,52,16,27,40,35,91,0,22162,1032,12518,120,35974,0.5
-11.995604,-77.009793,281170.174,8673134.986,18977,219,76.51436714,24790.65495,3.273972603,0.044289033,0.001265673,0.013394216,23503.16643,1287.488522,0,24790.65495,7308.706567,0.31096689,324,76.51436714,1.8211495,33,10,2,21,40,35,91,0,22162,1032,12518,120,35974,0.5
-11.993242,-77.010506,281091.9911,8673399.967,18977,219,76.51436714,24790.65495,3.273972603,0.044289033,0.001265673,0.013394216,23503.16643,1287.488522,0,24790.65495,7308.706567,0.31096689,324,76.51436714,1.8211495,33,10,2,21,40,35,91,0,22162,1032,12518,120,35974,0.5
-11.989792,-77.011026,281034.785,8673775.748,18977,219,76.51436714,24790.65495,3.273972603,0.044289033,0.001265673,0.013394216,23503.16643,1287.488522,0,24790.65495,7308.706567,0.31096689,324,76.51436714,1.8211495,33,10,2,21,40,35,91,0,22162,1032,12518,120,35974,0.5
-12.057811,-77.021614,279935.5013,8666243.679,26848,106,98.07148519,16476.00951,3.594339623,0.067610063,0.001314445,0.018238994,14865.62889,973.262289,637.1183376,16476.00951,11883.32835,0.799382821,168,98.07148519,2.028163507,63,13,14,36,233,302,760,15,52803,23672,192903,1495,276944,0.670091874
-12.012813,-76.937826,289025.8266,8671288.214,4241,16,185.2793022,4631.982555,2.636363636,0.132683983,0.001559832,0.083333333,4631.982555,0,0,4631.982555,0,0,25,185.2793022,1.638647361,14,11,2,1,8,2,17,0,8446,1005,10840,0,20305,0.5
-12.100475,-77.007977,281451.1724,8661530.189,20304,128,95.27639823,17911.96287,3.3046875,0.062236361,0.001161257,0.028645833,17911.96287,0,0,17911.96287,9297.72591,0.519079119,188,95.27639823,1.825671516,22,9,8,5,246,486,1706,57,79535,59199,472335,23808,708658,0.581930414
-12.106576,-76.979627,284548.2309,8660877.854,11423,68,128.7854881,12749.76333,3.294117647,0.043246335,0.00094962,0.024509804,8450.019578,0,4299.743749,12749.76333,6035.659199,0.71427754,99,128.7854881,3.577012835,4,0,4,0,354,618,1776,47,170466,81066,299184,11739,596481,0.277437138
-12.084508,-77.096478,271801.4736,8663228.153,6382,55,103.5075269,7866.572045,3.033898305,0.091390077,0.001760969,0,6501.895711,1364.676334,0,7866.572045,345.3671259,0.053117912,76,103.5075269,1.462235259,18,10,0,8,14,23,108,7,2803,1292,17979,576,24087,0.5
-12.070574,-77.087435,272780.6592,8664773.711,10046,192,70.73429697,20300.74323,3.173469388,0.051596023,0.001224003,0.046938776,18552.21464,1748.528593,0,20300.74323,6393.931983,0.344645214,287,70.73429697,1.913593959,94,38,37,19,14,23,108,7,2803,1292,17979,576,24087,0.21569369
-12.106926,-77.05494,276349.9607,8660784.096,25801,140,81.36938369,17819.89503,3.392857143,0.057861537,0.00121551,0.08547619,17819.89503,0,0,17819.89503,13535.53837,0.759574529,219,81.36938369,1.876647805,42,17,15,10,329,580,2343,118,103264,60165,577151,35988,841745,0.531578525
-12.064615,-77.045473,277338.4336,8665471.999,24595,101,89.95998164,14123.71712,3.480769231,0.072214229,0.001087362,0.044871795,12936.64891,1144.60033,0,14081.24924,10951.11204,0.846518454,157,89.6894856,2.61367413,68,23,20,25,166,189,481,11,38403,9537,160220,1206,214466,0.675881053
-12.044686,-76.998065,282484.0327,8667711.827,17329,223,62.24347482,20913.80754,3.055319149,0.045848367,0.001433347,0.036879433,20913.80754,0,0,20913.80754,4158.729462,0.198850901,336,62.24347482,1.774536787,17,4,5,8,165,174,467,9,39673,9587,146355,771,203272,0.5
-12.039843,-76.997227,282578.1001,8668254.677,25766,173,72.21095247,19135.90241,3.054054054,0.058084831,0.001298891,0.03963964,19135.90241,0,0,19135.90241,5739.9745,0.299958391,265,72.21095247,2.021479083,28,9,9,10,165,174,467,9,39673,9587,146355,771,203272,0.533585221
-12.039628,-76.991731,283176.9101,8668281.156,21138,194,66.59441761,18646.43693,3.147959184,0.050586809,0.00123764,0.028911565,17096.91616,0,1549.52077,18646.43693,2283.58437,0.133567033,280,66.59441761,1.890016851,20,7,4,9,28,33,116,2,14727,2928,15650,51,37314,0.5
-12.052893,-76.951636,287554.3623,8666841.037,22506,107,83.61155997,13377.84959,3.227272727,0.07538458,0.001335676,0.015151515,11416.6947,1961.154894,0,13377.84959,2993.381956,0.262193396,160,83.61155997,2.248704011,21,1,6,14,250,143,422,10,55706,22145,64998,986,149574,0.678818798
